,Customer ID,Recency,Frequency,Monetary,UniqueProductCount,AvgOrderValue,ReturnRate,AvgInterpurchaseTime,cluster,segment
102,12449.0,22,201,3994.95,125,19.87537313432836,0.0,2.07,0,Lost Customers
103,12450.0,156,37,654.25,31,17.68243243243243,0.0,8.777777777777779,0,Lost Customers
104,12451.0,11,511,11116.58,352,21.75455968688845,0.0,1.0098039215686274,3,Potential Customers
105,12452.0,17,22,362.67,21,16.485,0.0,0.0,0,Lost Customers
106,12453.0,134,43,707.09,43,16.443953488372095,0.0,0.0,0,Lost Customers
107,12454.0,56,40,3450.28,24,86.25699999999999,0.0,9.282051282051285,0,Lost Customers
108,12455.0,73,227,4639.77,199,20.439515418502204,0.0,2.845132743362832,0,Lost Customers
109,12456.0,44,125,2470.36,105,19.762880000000003,0.0,1.685483870967742,0,Lost Customers
110,12457.0,66,85,2139.15,63,25.166470588235292,0.0,4.345238095238095,0,Lost Customers
111,12458.0,71,84,1511.49,71,17.993928571428572,0.0,5.0,0,Lost Customers
112,12459.0,605,23,392.19,23,17.051739130434783,0.0,0.0,0,Lost Customers
113,12460.0,456,18,296.95,18,16.49722222222222,0.0,0.0,0,Lost Customers
114,12461.0,94,35,651.58,35,18.61657142857143,0.0,1.7647058823529411,0,Lost Customers
115,12462.0,19,62,933.86,51,15.06225806451613,0.0,4.655737704918033,0,Lost Customers
116,12463.0,53,83,1245.38,65,15.004578313253012,0.0,2.268292682926829,0,Lost Customers
117,12464.0,10,29,691.5,6,23.844827586206897,0.0,10.571428571428571,0,Lost Customers
118,12465.0,17,47,689.44,46,14.668936170212769,0.0,3.3043478260869565,0,Lost Customers
119,12466.0,682,1,7.5,1,7.5,0.0,0.0,0,Lost Customers
120,12467.0,423,9,132.8,9,14.755555555555556,0.0,0.0,0,Lost Customers
121,12468.0,188,150,3083.69,127,20.55793333333333,0.0,3.3087248322147653,0,Lost Customers
122,12469.0,523,76,1425.19,76,18.7525,0.0,0.1866666666666666,0,Lost Customers
123,12470.0,690,23,198.25,23,8.619565217391305,0.0,0.0,0,Lost Customers
124,12471.0,2,1136,30513.14,255,26.860158450704223,0.0,0.6246696035242291,1,Loyal Customers
125,12472.0,32,841,14940.07,397,17.76464922711058,0.0,0.8095238095238095,3,Potential Customers
126,12473.0,29,167,2588.55,140,15.500299401197609,0.0,0.9698795180722892,0,Lost Customers
127,12474.0,17,708,11400.34,369,16.102175141242938,0.0,0.8967468175388967,3,Potential Customers
128,12475.0,54,61,1069.17,54,17.52737704918033,0.0,5.933333333333334,0,Lost Customers
129,12476.0,16,514,11972.85,358,23.29348249027237,0.0,0.9317738791423,3,Potential Customers
130,12477.0,23,564,17658.71,295,31.309769503546097,0.0,1.0621669626998225,3,Potential Customers
131,12478.0,4,36,562.09,36,15.613611111111112,0.0,0.0,0,Lost Customers
132,12479.0,11,31,486.35,31,15.688709677419356,0.0,0.0,0,Lost Customers
133,12480.0,28,242,4373.39,177,18.071859504132235,0.0,1.979253112033195,0,Lost Customers
134,12481.0,23,380,9483.0,248,24.955263157894738,0.0,1.525065963060686,3,Potential Customers
135,12482.0,576,204,6938.31,42,34.01132352941176,0.0,0.3645320197044335,3,Potential Customers
136,12483.0,17,138,3873.4,68,28.068115942028985,0.0,4.751824817518248,0,Lost Customers
137,12484.0,33,471,5372.06,329,11.405647558386413,0.0,1.3702127659574468,0,Lost Customers
138,12485.0,529,34,692.97,34,20.381470588235292,0.0,0.0,0,Lost Customers
139,12486.0,432,49,883.14,49,18.02326530612245,0.0,0.0,0,Lost Customers
140,12487.0,731,2,108.0,2,54.0,0.0,0.0,0,Lost Customers
141,12488.0,10,55,1154.21,46,20.985636363636363,0.0,1.2037037037037035,0,Lost Customers
142,12489.0,336,15,281.43,15,18.762,0.0,0.0,0,Lost Customers
143,12490.0,5,462,8689.02,195,18.8074025974026,0.0,1.572668112798265,3,Potential Customers
144,12491.0,39,26,405.8,25,15.607692307692307,0.0,0.0,0,Lost Customers
145,12492.0,63,42,640.86,38,15.258571428571427,0.0,8.268292682926829,0,Lost Customers
146,12493.0,166,22,385.32,20,17.514545454545456,0.0,1.4761904761904765,0,Lost Customers
147,12494.0,16,108,1616.98,83,14.972037037037037,0.0,5.186915887850467,0,Lost Customers
148,12495.0,641,17,288.4,17,16.96470588235294,0.0,0.0,0,Lost Customers
149,12496.0,620,10,45.34,10,4.534000000000001,0.0,0.0,0,Lost Customers
150,12497.0,82,57,2017.56,41,35.39578947368421,0.0,10.035714285714286,0,Lost Customers
151,12498.0,21,23,372.2000000000001,21,16.182608695652174,0.0,1.6363636363636365,0,Lost Customers
152,12499.0,560,27,356.05,27,13.187037037037037,0.0,0.0,0,Lost Customers
153,12500.0,23,146,3079.2,88,21.09041095890411,0.0,4.43448275862069,0,Lost Customers
154,12501.0,337,149,2040.63,149,13.695503355704698,0.0,0.0,0,Lost Customers
155,12502.0,96,147,2779.27,102,18.906598639455783,0.0,1.4589041095890412,0,Lost Customers
156,12503.0,584,2,50.7,2,25.35,0.0,0.0,0,Lost Customers
157,12504.0,18,20,563.55,11,28.1775,0.0,30.36842105263158,0,Lost Customers
158,12505.0,409,42,778.8000000000001,42,18.542857142857144,0.0,0.0,0,Lost Customers
159,12506.0,233,23,72.6,23,3.1565217391304343,0.0,0.0,0,Lost Customers
160,12507.0,134,50,1060.84,46,21.2168,0.0,9.183673469387756,0,Lost Customers
161,12508.0,26,68,397.88,57,5.851176470588236,0.0,0.0298507462686567,0,Lost Customers
162,12509.0,284,7,162.0,7,23.142857142857142,0.0,0.0,0,Lost Customers
163,12510.0,143,145,3060.56,94,21.107310344827585,0.0,4.083333333333333,0,Lost Customers
164,12511.0,429,190,2894.78,190,15.235684210526315,0.0,0.0,0,Lost Customers
165,12512.0,66,31,131.73000000000002,31,4.249354838709678,0.0,0.0,0,Lost Customers
166,12513.0,113,35,565.04,35,16.144,0.0,0.0,0,Lost Customers
167,12514.0,267,84,1527.88,76,18.18904761904762,0.0,4.506024096385542,0,Lost Customers
168,12515.0,353,16,273.3,16,17.08125,0.0,0.0,0,Lost Customers
169,12516.0,78,74,1951.95,49,26.377702702702702,0.0,7.123287671232877,0,Lost Customers
170,12517.0,28,279,2364.35,232,8.47437275985663,0.0,0.5755395683453237,0,Lost Customers
171,12518.0,1,124,1915.09,84,15.444274193548388,0.0,0.8780487804878049,0,Lost Customers
172,12519.0,64,39,653.0500000000001,34,16.744871794871795,0.0,10.86842105263158,0,Lost Customers
173,12520.0,79,152,2376.56,121,15.635263157894736,0.0,1.2781456953642385,0,Lost Customers
174,12521.0,143,38,559.03,38,14.711315789473684,0.0,0.0,0,Lost Customers
175,12522.0,39,12,168.8,11,14.066666666666668,0.0,1.0909090909090908,0,Lost Customers
176,12523.0,19,249,3960.4,176,15.905220883534136,0.0,2.8266129032258065,0,Lost Customers
177,12524.0,9,240,6815.65,157,28.398541666666667,0.0,2.7364016736401675,3,Potential Customers
178,12525.0,498,60,903.18,56,15.053,0.0,2.5084745762711864,0,Lost Customers
179,12526.0,1,71,1209.46,64,17.034647887323946,0.0,1.3285714285714283,0,Lost Customers
180,12527.0,82,32,656.51,26,20.5159375,0.0,14.35483870967742,0,Lost Customers
181,12528.0,9,92,1624.13,50,17.65358695652174,0.0,3.318681318681319,0,Lost Customers
182,12529.0,528,21,310.68,21,14.794285714285715,0.0,0.0,0,Lost Customers
183,12530.0,60,158,3007.07,94,19.032088607594936,0.0,3.6878980891719744,0,Lost Customers
184,12531.0,15,127,1790.8,126,14.100787401574802,0.0,5.325396825396825,0,Lost Customers
185,12532.0,30,16,327.33000000000004,16,20.458125000000003,0.0,0.0,0,Lost Customers
186,12533.0,628,72,1250.89,63,17.373472222222222,0.0,1.5492957746478873,0,Lost Customers
187,12534.0,131,63,986.23,63,15.654444444444444,0.0,0.0,0,Lost Customers
188,12535.0,92,34,697.85,28,20.525,0.0,2.8484848484848486,0,Lost Customers
189,12536.0,43,261,4088.55,260,15.664942528735631,0.0,0.0576923076923076,0,Lost Customers
190,12537.0,409,43,632.99,43,14.720697674418604,0.0,0.0,0,Lost Customers
191,12538.0,29,34,599.85,33,17.64264705882353,0.0,10.575757575757576,0,Lost Customers
192,12539.0,22,504,10178.5,276,20.19543650793651,0.0,1.3737574552683898,3,Potential Customers
193,12540.0,20,771,18056.14,354,23.41911802853437,0.0,0.903896103896104,3,Potential Customers
194,12541.0,30,52,856.83,46,16.4775,0.0,4.901960784313726,0,Lost Customers
195,12542.0,484,39,449.79,39,11.533076923076925,0.0,4.105263157894737,0,Lost Customers
196,12543.0,448,43,768.64,43,17.8753488372093,0.0,0.0,0,Lost Customers
197,12544.0,36,19,329.9,19,17.36315789473684,0.0,0.0,0,Lost Customers
198,12545.0,75,50,851.8299999999999,42,17.0366,0.0,3.755102040816327,0,Lost Customers
199,12546.0,47,69,1040.32,59,15.07710144927536,0.0,0.4558823529411764,0,Lost Customers
200,12547.0,198,21,322.08,13,15.337142857142856,0.0,15.05,0,Lost Customers
201,12548.0,166,5,74.69999999999999,5,14.939999999999998,0.0,0.0,0,Lost Customers
202,12549.0,576,49,1107.26,38,22.597142857142856,0.0,2.5,0,Lost Customers
203,12550.0,79,57,853.88,57,14.980350877192985,0.0,0.0,0,Lost Customers
204,12551.0,358,10,168.0,10,16.8,0.0,0.0,0,Lost Customers
205,12552.0,39,20,300.47,20,15.023500000000002,0.0,0.0,0,Lost Customers
206,12553.0,8,238,4133.59,109,17.368025210084035,0.0,1.7257383966244726,0,Lost Customers
207,12554.0,449,26,400.1,26,15.38846153846154,0.0,0.0,0,Lost Customers
208,12555.0,682,1,7.5,1,7.5,0.0,0.0,0,Lost Customers
209,12556.0,50,119,581.16,100,4.883697478991596,0.0,0.847457627118644,0,Lost Customers
210,12557.0,16,53,3191.67,15,60.22018867924528,0.0,13.51923076923077,0,Lost Customers
211,12558.0,8,11,251.24,11,22.84,0.0,0.0,0,Lost Customers
212,12559.0,311,21,482.76,21,22.98857142857143,0.0,0.4,0,Lost Customers
213,12560.0,5,105,1971.61,91,18.777238095238094,0.0,1.3076923076923077,0,Lost Customers
214,12561.0,303,16,237.05,16,14.815625,0.0,0.0,0,Lost Customers
215,12562.0,8,207,4190.97,113,20.246231884057973,0.0,2.058252427184466,0,Lost Customers
216,12563.0,409,13,228.74,13,17.595384615384617,0.0,0.0,0,Lost Customers
217,12564.0,261,21,396.15,21,18.86428571428572,0.0,0.0,0,Lost Customers
218,12565.0,289,9,145.92000000000002,9,16.213333333333335,0.0,0.0,0,Lost Customers
219,12566.0,86,19,300.16,19,15.797894736842109,0.0,0.0,0,Lost Customers
220,12567.0,23,556,10469.36,365,18.82978417266187,0.0,1.1477477477477478,3,Potential Customers
221,12568.0,645,5,53.2,5,10.64,0.0,0.0,0,Lost Customers
222,12569.0,2,188,3468.16,92,18.447659574468084,0.0,1.267379679144385,0,Lost Customers
223,12570.0,682,1,7.5,1,7.5,0.0,0.0,0,Lost Customers
224,12571.0,40,34,512.05,31,15.060294117647056,0.0,2.4545454545454546,0,Lost Customers
225,12572.0,9,60,877.52,53,14.625333333333334,0.0,0.7288135593220338,0,Lost Customers
226,12573.0,227,119,695.52,107,5.844705882352941,0.0,1.9915254237288136,0,Lost Customers
227,12574.0,316,11,192.55,11,17.504545454545454,0.0,0.0,0,Lost Customers
228,12575.0,457,38,576.42,34,15.168947368421051,0.0,1.864864864864865,0,Lost Customers
229,12576.0,36,142,2021.5,114,14.235915492957746,0.0,3.4539007092198584,0,Lost Customers
230,12577.0,35,298,1566.98,259,5.258322147651007,0.0,2.3535353535353534,0,Lost Customers
231,12578.0,21,172,3868.94,149,22.493837209302328,0.0,2.456140350877193,0,Lost Customers
232,12579.0,78,29,396.62,29,13.676551724137932,0.0,0.0,0,Lost Customers
233,12580.0,247,58,999.77,52,17.23741379310345,0.0,5.771929824561403,0,Lost Customers
234,12581.0,40,15,184.76,15,12.317333333333332,0.0,0.0,0,Lost Customers
235,12582.0,239,103,1708.04,88,16.582912621359224,0.0,3.313725490196078,0,Lost Customers
236,12583.0,3,446,11988.26,141,26.8795067264574,0.0,1.6134831460674155,3,Potential Customers
237,12584.0,4,96,2000.6,44,20.839583333333334,0.0,2.863157894736842,0,Lost Customers
238,12585.0,234,87,1691.15,77,19.43850574712644,0.0,1.3604651162790695,0,Lost Customers
239,12586.0,17,94,1875.52,82,19.952340425531915,0.0,7.580645161290323,0,Lost Customers
240,12587.0,8,4,111.5,4,27.875,0.0,0.0,0,Lost Customers
241,12588.0,39,46,697.23,31,15.15717391304348,0.0,12.4,0,Lost Customers
242,12589.0,29,180,3270.41,121,18.16894444444444,0.0,3.681564245810056,0,Lost Customers
243,12590.0,211,68,4649.37,68,68.37308823529412,0.0,0.0,0,Lost Customers
244,12591.0,317,68,1137.65,63,16.73014705882353,0.0,1.3582089552238803,0,Lost Customers
245,12592.0,92,81,1561.64,42,19.279506172839504,0.0,5.325,0,Lost Customers
246,12593.0,109,21,397.1,14,18.90952380952381,0.0,5.5,0,Lost Customers
247,12594.0,38,199,4621.43,78,23.22326633165829,0.0,3.04040404040404,0,Lost Customers
248,12595.0,505,19,260.13,19,13.691052631578946,0.0,0.0,0,Lost Customers
249,12596.0,51,27,423.9,25,15.7,0.0,7.3076923076923075,0,Lost Customers
250,12597.0,19,206,3127.3,184,15.18106796116505,0.0,1.2097560975609756,0,Lost Customers
251,12598.0,10,206,4067.89,130,19.747038834951457,0.0,3.0926829268292684,0,Lost Customers
252,12599.0,29,133,2016.55,47,15.16203007518797,0.0,4.098484848484849,0,Lost Customers
253,12600.0,29,130,4479.58,53,34.45830769230769,0.0,5.37984496124031,0,Lost Customers
254,12601.0,190,34,556.01,24,16.353235294117646,0.0,6.424242424242424,0,Lost Customers
255,12602.0,59,12,144.22,12,12.018333333333333,0.0,0.0,0,Lost Customers
256,12603.0,22,3,255.0,3,85.0,0.0,0.0,0,Lost Customers
257,12604.0,79,16,243.68,15,15.23,0.0,12.133333333333333,0,Lost Customers
258,12605.0,376,76,1169.5,63,15.388157894736842,0.0,1.08,0,Lost Customers
259,12606.0,682,1,7.5,1,7.5,0.0,0.0,0,Lost Customers
260,12607.0,60,101,1560.31,101,15.448613861386136,0.0,0.0,0,Lost Customers
261,12608.0,405,16,258.23,16,16.139375,0.0,0.0,0,Lost Customers
262,12609.0,78,175,3106.4300000000003,129,17.751028571428574,0.0,3.672413793103448,0,Lost Customers
263,12610.0,23,106,1727.14,85,16.29377358490566,0.0,0.961904761904762,0,Lost Customers
264,12611.0,52,65,1048.96,65,16.137846153846155,0.0,0.0,0,Lost Customers
265,12612.0,74,19,679.53,19,35.764736842105265,0.0,0.0,0,Lost Customers
266,12613.0,57,326,6234.49,218,19.124202453987728,0.0,2.046153846153846,3,Potential Customers
267,12614.0,278,20,300.65,20,15.0325,0.0,0.0,0,Lost Customers
268,12615.0,2,270,5129.32,198,18.99748148148148,0.0,2.3308550185873607,0,Lost Customers
269,12616.0,95,54,1027.9,32,19.03518518518519,0.0,5.528301886792453,0,Lost Customers
270,12617.0,29,41,348.08,39,8.489756097560976,0.0,0.0,0,Lost Customers
271,12618.0,22,11,143.91,11,13.082727272727272,0.0,0.0,0,Lost Customers
272,12619.0,16,100,1783.47,55,17.8347,0.0,5.474747474747475,0,Lost Customers
273,12620.0,15,92,1257.94,89,13.673260869565215,0.0,2.076923076923077,0,Lost Customers
274,12621.0,2,756,18109.73,344,23.95466931216931,0.0,0.8596026490066225,3,Potential Customers
275,12622.0,232,11,153.85,11,13.986363636363636,0.0,0.0,0,Lost Customers
276,12623.0,276,174,3438.05,112,19.75890804597701,0.0,2.4161849710982657,0,Lost Customers
277,12624.0,106,38,590.28,36,15.533684210526316,0.0,1.9189189189189189,0,Lost Customers
278,12625.0,212,183,4516.21,144,24.678743169398903,0.0,2.1043956043956045,0,Lost Customers
279,12626.0,23,294,5920.1,232,20.13639455782313,0.0,1.023890784982935,3,Potential Customers
280,12627.0,11,230,4166.31,162,18.114391304347823,0.0,0.5545851528384279,0,Lost Customers
281,12628.0,4,41,736.71,34,17.968536585365854,0.0,1.475,0,Lost Customers
282,12629.0,386,45,1025.42,40,22.787111111111116,0.0,0.8409090909090909,0,Lost Customers
283,12630.0,10,64,1040.08,60,16.25125,0.0,0.5396825396825397,0,Lost Customers
284,12631.0,57,183,3281.67,131,17.932622950819674,0.0,3.483516483516484,0,Lost Customers
285,12632.0,521,35,726.52,32,20.75771428571429,0.0,1.2941176470588236,0,Lost Customers
286,12633.0,59,306,5001.88,220,16.346013071895424,0.0,1.521311475409836,0,Lost Customers
287,12634.0,536,20,367.5,20,18.375,0.0,0.631578947368421,0,Lost Customers
288,12635.0,90,179,2696.56,159,15.064581005586591,0.0,2.056179775280899,0,Lost Customers
289,12636.0,739,1,7.5,1,7.5,0.0,0.0,0,Lost Customers
290,12637.0,67,614,7909.55,295,12.882003257328993,0.0,0.768352365415987,3,Potential Customers
291,12638.0,33,48,692.89,47,14.435208333333334,0.0,12.893617021276595,0,Lost Customers
292,12639.0,239,64,1093.82,58,17.0909375,0.0,6.174603174603175,0,Lost Customers
293,12640.0,24,53,969.53,47,18.293018867924527,0.0,1.0961538461538465,0,Lost Customers
294,12641.0,115,10,151.4,10,15.14,0.0,0.0,0,Lost Customers
295,12642.0,25,47,889.45,39,18.924468085106383,0.0,1.7826086956521738,0,Lost Customers
296,12643.0,128,51,2288.18,14,44.86627450980392,0.0,9.54,0,Lost Customers
297,12644.0,130,111,1862.18,106,16.776396396396397,0.0,5.127272727272727,0,Lost Customers
298,12645.0,34,160,3288.2,111,20.55125,0.0,3.962264150943396,0,Lost Customers
299,12646.0,5,45,1139.87,43,25.33044444444445,0.0,1.0,0,Lost Customers
300,12647.0,22,520,12323.12,240,23.698307692307694,0.0,1.260115606936416,3,Potential Customers
301,12648.0,155,65,1030.6,38,15.855384615384612,0.0,8.53125,0,Lost Customers
302,12649.0,107,118,2006.2,94,17.001694915254237,0.0,5.0085470085470085,0,Lost Customers
303,12650.0,3,20,272.44,20,13.622,0.0,0.0,0,Lost Customers
304,12651.0,335,30,377.75,30,12.591666666666669,0.0,4.482758620689655,0,Lost Customers
305,12652.0,331,51,925.03,51,18.137843137254904,0.0,2.04,0,Lost Customers
306,12653.0,149,86,3515.9,76,40.882558139534886,0.0,4.435294117647059,0,Lost Customers
307,12654.0,11,38,551.83,31,14.52184210526316,0.0,7.648648648648648,0,Lost Customers
308,12655.0,424,16,241.7,16,15.10625,0.0,0.0,0,Lost Customers
